Format: Number of successful Messages (say n<=8), Burst #, offset_1, delay_1, ... , offset_n, delay_n, offset for minimum delay, minimum delay
8,1,0.0277191,0.026434,0.0268752,0.0260919,0.0296968,0.0233222,0.0309309,0.0180753,0.0258705,0.0135777,0.0247781,0.0161411,-0.0180018,0.0980415,0.0258705,0.0135777
8,2,0.0272293,0.0132781,0.0267661,0.00829586,0.0269701,0.00797976,0.023827,0.0144403,0.0273378,0.00712962,0.026957,0.00930953,0.0274009,0.00713423,0.0273378,0.00712962
8,3,0.0191045,0.0094127,0.0182674,0.00833642,0.0173173,0.00846794,0.0167944,0.00875983,0.0142414,0.0129867,0.0158864,0.0129895,0.0166643,0.00849523,0.0182674,0.00833642
8,4,0.00957094,0.0129628,0.010852,0.0132545,0.00875963,0.0132906,0.0105933,0.00907939,-0.00231891,0.0341391,0.0103887,0.00822468,-0.0413517,0.135664,0.0103887,0.00822468
8,5,0.00646786,0.00880301,0.00601971,0.00988545,0.00242478,0.0164811,0.00588938,0.00906047,0.0059584,0.00881272,0.000985592,0.0180799,0.00554212,0.00891871,0.00646786,0.00880301
8,6,0.00238795,0.00875268,0.00213935,0.0100213,0.00182453,0.00861823,0.00244733,0.00828093,0.00146658,0.00843277,-0.00333275,0.017414,0.00166014,0.00702632,0.00166014,0.00702632
8,7,-0.000288,0.00933721,-0.00169523,0.010189,-0.000190726,0.00802497,-0.00080921,0.0081047,-0.000653978,0.01287,-0.00125547,0.0089928,-0.00179581,0.00968132,-0.000190726,0.00802497
8,8,-0.00376177,0.0290058,-0.00475352,0.012376,-0.00519862,0.0138353,-0.0020553,0.00900099,-0.00281178,0.0142873,-0.0051259,0.013751,-0.00353305,0.00871062,-0.00353305,0.00871062
8,9,-0.00540384,0.00864198,-0.00538382,0.00806129,-0.00574888,0.00798945,-0.00538205,0.0130993,-0.00734525,0.0168717,-0.00659088,0.00905377,-0.00602823,0.00780861,-0.00602823,0.00780861
8,10,-0.00793227,0.00848512,-0.0180864,0.0307041,-0.00938933,0.0121782,-0.00867783,0.00973168,-0.0138983,0.0207469,-0.00841951,0.00866707,-0.00773032,0.0106737,-0.00793227,0.00848512
8,11,-0.0120799,0.0207184,-0.0059118,0.00824682,-0.00553715,0.00898934,-0.00566845,0.00825324,-0.00556789,0.00802047,-0.00602164,0.00931941,-0.0057028,0.0121785,-0.00556789,0.00802047
8,12,-0.00425587,0.00892212,-0.00384582,0.00799967,-0.00386142,0.00840511,-0.00594114,0.0134256,-0.00373689,0.0084743,-0.00265922,0.00820934,-0.00367785,0.00801077,-0.00384582,0.00799967
8,13,-0.00368599,0.00893728,-0.0039024,0.00914233,-0.00384143,0.00918128,-0.00566839,0.0146317,-0.00760651,0.0184924,-0.00565162,0.0127218,-0.0255458,0.0593194,-0.00368599,0.00893728
8,14,-0.00387644,0.0105389,-0.00401563,0.00965188,-0.00443892,0.0121795,-0.00354907,0.00839542,-0.00425955,0.00940473,-0.00381049,0.00880911,-0.0284213,0.0602523,-0.00354907,0.00839542
8,15,-0.00531193,0.0163149,-0.00377838,0.00868402,-0.00368229,0.00851527,-0.00498984,0.0104687,-0.00269395,0.0106692,-0.00296068,0.00995958,-0.00349097,0.0162809,-0.00368229,0.00851527
